D,p,dKthr,A
2.136878e-09,1.1416199,7.6592617,73.90405
1.6335323e-09,1.2561998,7.169257,78.82941
1.4674194e-09,1.2620612,6.636668,73.61112
3.3255356e-09,1.1519121,7.1563807,72.90524
1.3656674e-09,1.3530266,7.8706274,72.85489
1.993573e-09,1.2112021,7.2503214,71.776566
1.7567573e-09,1.1898835,7.331481,72.8103
1.048891e-09,1.0936877,6.000758,76.44949
1.4506472e-09,1.2286392,7.60833,72.61895
2.2233888e-09,1.2660037,7.173799,74.31124
1.6511258e-09,1.1241169,6.6627936,73.50313
2.1588942e-09,1.214243,6.7947397,72.29835
1.7574042e-09,1.1637584,6.1196833,73.77613
2.260286e-09,1.2608266,7.3943286,71.26728
4.250905e-09,1.156819,7.708563,73.45912
3.8883354e-09,1.2558769,7.5538745,74.86019
2.026408e-09,1.1278237,8.5134535,73.88231
1.6188453e-09,1.1468822,7.9323225,74.58458
1.3339019e-09,1.2980769,7.3604555,73.82655
1.163909e-09,1.1540612,6.495474,74.97638
2.750282e-09,1.2383968,6.5880694,72.58983
1.9646353e-09,1.210964,7.269543,73.46918
2.1186495e-09,1.2416897,6.0353627,73.865524
2.038818e-09,1.2024273,7.611678,72.1438
1.5759838e-09,1.0908747,7.5292983,73.60578
2.3892774e-09,1.1880305,7.2713723,73.27164
1.3893092e-09,1.2056725,6.92565,73.01536
1.6038686e-09,1.2537446,7.0001173,74.91676
2.3473885e-09,1.1998328,6.562658,78.39522
3.2789371e-09,1.2464142,7.25254,74.54538
1.4301493e-09,1.2117524,6.866255,75.28356
1.611243e-09,1.2232968,6.826156,74.11367
2.1926592e-09,1.197592,7.426714,71.74256
2.4587854e-09,1.0814575,6.843392,71.96324
1.7172799e-09,1.1657025,7.2793317,72.191444
9.556954e-10,1.2352198,6.7796636,75.84049
1.210311e-09,1.2158138,6.795337,70.691086
1.3492747e-09,1.1943772,6.5520015,69.21239
3.5865815e-09,1.2203643,6.488577,76.66669
3.670523e-09,1.2079314,6.8176246,74.130516
2.1041264e-09,1.2588255,8.1063,75.05324
3.4185736e-09,1.0554032,7.2852674,74.55718
2.3128413e-09,1.1882313,8.009562,75.80155
8.4748475e-10,1.1885567,6.33334,74.51847
2.1006734e-09,1.2769977,6.469269,73.49124
1.4127813e-09,1.2860048,7.7117667,73.06273
2.0343607e-09,1.151071,8.039751,71.80872
2.6157707e-09,1.17747,7.176242,74.346344
2.76984e-09,1.2206652,6.879438,74.31261
2.2241966e-09,1.2533872,6.8627806,75.65783
3.3464351e-09,1.1875579,7.087398,74.25815
1.1237967e-09,1.2018573,6.937358,76.21605
2.9767195e-09,1.2086656,7.2119346,74.99455
1.8942967e-09,1.1825,6.9376206,78.97126
3.1555014e-09,1.2232865,6.6063595,75.04663
3.2045453e-09,1.2136788,7.2572107,71.00825
2.476685e-09,1.159388,7.247076,73.605354
1.6357261e-09,1.191692,8.323594,73.22044
3.792862e-09,1.1486571,7.7612095,73.98785
1.7351813e-09,1.2542601,7.598102,74.60201
1.7682016e-09,1.1974039,6.6608105,75.076385
2.7284646e-09,1.1306467,7.663879,70.738976
2.757529e-09,1.162015,7.633886,75.91045
1.6351727e-09,1.2553456,7.4923134,72.12581
5.282179e-09,1.1904334,8.532251,73.04123
1.687746e-09,1.2273403,7.924304,73.97547
1.0734407e-09,1.0834881,7.586104,75.36491
2.7183213e-09,1.160158,7.0826273,76.03413
3.1321705e-09,1.1847458,7.3521037,77.09712
9.639576e-10,1.1010938,6.4819274,75.55022
1.1669796e-09,1.1777524,6.800983,75.12819
1.3097788e-09,1.2745087,6.564569,74.313576
1.3821403e-09,1.273476,7.8422136,75.009254
1.4838158e-09,1.0914237,7.4178977,75.42659
1.2865807e-09,1.1818622,7.8394756,72.8209
2.6741118e-09,1.2785921,8.070894,73.36845
1.7827059e-09,1.2725483,7.0654907,75.250595
1.3984369e-09,1.2936887,6.7768493,78.116875
4.114342e-09,1.2247235,7.5326567,73.74511
2.4076614e-09,1.1260428,7.1759267,78.80017
1.3405231e-09,1.1082089,7.5855174,71.22154
1.3359986e-09,1.2251643,7.0118227,77.13506
1.4576705e-09,1.2410451,6.5668907,72.06658
3.2127174e-09,1.1909302,6.768175,76.13689
9.163343e-10,1.2246042,7.4846077,74.40299
2.6532858e-09,1.23627,8.033206,70.28342
2.3417972e-09,1.1865034,7.7224107,73.48997
3.7377736e-09,1.1693494,7.749654,75.10431
1.9884543e-09,1.1882846,7.4014087,75.6044
1.200209e-09,1.146028,7.1092234,71.70484
2.7566307e-09,1.1982195,7.551866,75.44458
4.0443275e-09,1.1641343,7.3931856,78.08466
1.9545547e-09,1.1894642,7.6634507,75.472046
1.3687363e-09,1.1982605,6.55916,74.5376
2.6787337e-09,1.2178481,7.611389,72.12759
3.1078435e-09,1.1979914,6.830518,74.45904
2.2070004e-09,1.240129,7.117282,74.278076
2.110309e-09,1.1948107,7.4960513,72.592545
1.3569108e-09,1.1901243,7.122734,74.14777
2.5586224e-09,1.1574703,7.2143707,74.79911
1.1841887e-09,1.0610496,6.878676,73.81024
1.8457338e-09,1.1871997,6.8642974,71.55241
2.8653047e-09,1.2813126,7.357507,73.20719
1.8542806e-09,1.1315857,7.883679,76.19936
2.0064073e-09,1.0943942,7.228514,75.56583
1.3972075e-09,1.0906411,7.5225363,71.73082
1.06548e-09,1.1750345,7.3737683,77.378784
2.851441e-09,1.2780725,7.0021157,70.74187
2.6315865e-09,1.1850094,8.106985,76.79605
2.608112e-09,1.2181419,7.3287277,71.27456
1.7384522e-09,1.150495,7.201964,74.890114
2.4516988e-09,1.1198956,7.2088056,72.59208
7.3012585e-10,1.2148523,7.4976172,74.24023
1.563188e-09,1.0870321,7.3671665,73.45172
2.1224582e-09,1.1734625,7.046335,74.59527
1.7873227e-09,1.105751,7.1748743,73.58429
8.891064e-10,1.2092764,7.057802,75.12504
2.8827503e-09,1.167627,7.225701,74.390724
1.8158338e-09,1.171606,7.5123177,78.170975
2.3888649e-09,1.2072773,6.5737734,74.732285
2.4558586e-09,1.199989,6.7545724,73.03075
2.2560962e-09,1.1469412,6.963849,76.93781
1.8644266e-09,1.1717428,7.5358033,75.76657
2.2261852e-09,1.1713586,7.916557,74.18558
6.0771814e-09,1.1972046,7.4012256,73.25551
1.6813698e-09,1.1349163,7.821322,74.01653
2.5729219e-09,1.2357627,7.5948915,74.05503
2.0672897e-09,1.1929492,7.27384,72.749466
2.5415297e-09,1.2199215,7.861061,71.25791
1.7532844e-09,1.2120914,6.298997,74.559685
1.2475321e-09,1.1643288,7.4121175,73.32103
1.6191303e-09,1.2152007,7.2161245,72.35386
1.0798856e-09,1.3220676,7.7333646,74.41007
1.8355581e-09,1.2127542,7.4602337,74.47394
4.039411e-09,1.2131408,7.03685,76.008644
1.6823563e-09,1.2700756,8.154409,71.191925
1.580549e-09,1.226791,6.3012056,74.05236
1.4301755e-09,1.20043,7.1170645,71.20573
2.8206033e-09,1.144755,6.3342056,74.330505
3.6916001e-09,1.2242336,7.852618,72.94231
1.3205295e-09,1.2410113,7.1098146,73.176544
1.7900283e-09,1.2261777,7.8702893,73.66153
2.450137e-09,1.2081424,6.692218,72.11444
1.3703012e-09,1.2101367,7.161368,73.44032
2.8589584e-09,1.1124799,7.683675,74.708855
1.5908885e-09,1.1003721,6.9345217,74.10785
1.2325014e-09,1.1744375,6.688355,72.574524
1.7748363e-09,1.2327938,8.220017,74.162834
2.5323057e-09,1.1208638,7.3966956,70.76109
1.757753e-09,1.214185,6.6706066,71.522224
1.6773662e-09,1.2312822,6.4827466,71.46016
1.3901147e-09,1.2367581,6.981725,73.56652
2.03895e-09,1.1714563,7.959955,72.91747
1.4402363e-09,1.1085137,7.4849286,78.15437
2.112813e-09,1.2528917,7.6033807,72.97413
2.6142326e-09,1.1373874,8.54746,73.4215
1.8257889e-09,1.251927,7.230794,73.45716
2.4939715e-09,1.2372391,7.740635,71.669525
1.99744e-09,1.2802187,7.533501,76.05533
1.8245349e-09,1.1335062,7.240987,75.22545
2.4769415e-09,1.2835462,7.3052564,73.60307
1.5725634e-09,1.1841336,6.879934,72.30094
1.729237e-09,1.2749794,7.566031,76.1962
2.401399e-09,1.1646696,7.3192086,73.42656
3.1828948e-09,1.2922413,7.7263327,73.78316
2.2718962e-09,1.1154137,7.4673967,73.83874
2.5773685e-09,1.171694,6.5532985,74.10492
1.1091941e-09,1.1725676,7.1534224,79.86331
1.1626475e-09,1.1689534,8.124474,73.24241
2.4199203e-09,1.1817139,7.1650763,73.12774
1.1907367e-09,1.2211748,7.5534835,74.682045
1.8370129e-09,1.2189666,7.4472013,74.959366
9.877901e-10,1.2084289,6.788982,76.934135
2.1348552e-09,1.143897,7.195976,76.394455
1.4429065e-09,1.2336329,7.059906,74.4688
2.4403908e-09,1.2535998,7.2497044,72.67266
2.5693556e-09,1.2056,7.5615344,74.09
2.5429145e-09,1.1283468,6.289997,73.58577
2.1117832e-09,1.2049458,7.6560054,72.08759
2.3518836e-09,1.1738315,7.4466753,70.03661
1.2983022e-09,1.215091,7.52747,73.63651
1.7900902e-09,1.2133963,7.593046,72.73875
7.4172235e-10,1.2370311,7.8329144,71.480385
1.0652116e-09,1.2200036,7.0470324,76.88823
2.254495e-09,1.1600915,7.3049555,73.05813
3.3431153e-09,1.1825324,6.385756,73.459724
2.0137412e-09,1.1728592,6.3803515,73.05988
2.7646707e-09,1.2962292,6.9469914,71.41459
2.012475e-09,1.1536855,7.154319,73.24918
1.4526071e-09,1.155301,6.6005135,76.76211
2.7390956e-09,1.0918812,7.027017,74.10859
3.1275538e-09,1.1442832,6.824961,75.89789
1.807803e-09,1.2280399,7.70528,74.53106
2.5374813e-09,1.2723618,7.065171,76.05111
3.517997e-09,1.2115389,7.4069552,77.18923
9.2515523e-10,1.211167,7.5396566,75.23499
2.2456197e-09,1.0764066,6.52529,74.03556
2.2149704e-09,1.2145455,8.20084,73.845436
1.1656093e-09,1.2106861,7.19782,75.69979
3.2644516e-09,1.2456261,6.602671,73.93491
4.9493174e-09,1.1256307,7.2995954,74.771324
1.8673438e-09,1.195863,6.7321844,75.37347
1.1739788e-09,1.2114637,7.1983137,73.565125
1.9363742e-09,1.1563295,6.933868,72.496185
3.042814e-09,1.3010466,6.583993,72.8884
8.6469354e-10,1.2543498,7.2450886,75.27596
2.928805e-09,1.1877702,7.853827,72.55277
3.0892102e-09,1.1829644,7.105526,73.27563
2.6292823e-09,1.236076,7.325589,73.88028
1.8792448e-09,1.0921006,7.076881,78.30582
2.1231896e-09,1.1058459,8.83623,74.071014
1.5688588e-09,1.226131,7.5923448,72.953445
1.4842703e-09,1.2015848,7.3540316,74.346085
2.9071838e-09,1.1857843,7.29521,76.04226
1.5071073e-09,1.1526242,6.8861117,74.0486
2.2358766e-09,1.2511418,6.3170776,72.8811
1.5694219e-09,1.2656983,7.5887,70.933235
3.3175662e-09,1.2186682,7.6171436,75.502
2.3927962e-09,1.3012227,7.432065,72.372955
4.2815236e-09,1.2285645,7.046099,76.373795
3.0140834e-09,1.1887273,7.1510153,76.8236
2.3550326e-09,1.1982772,6.5903654,73.05688
1.8196658e-09,1.2226387,6.6805334,76.06844
1.6378764e-09,1.2283459,7.5846195,77.03989
1.4277255e-09,1.1141133,7.1915936,71.90478
3.5674839e-09,1.0864381,6.8215895,72.10642
1.7388163e-09,1.2329214,6.886536,70.18453
2.253022e-09,1.1558778,8.4892025,69.95308
1.1497193e-09,1.1846684,7.202756,74.980774
1.1265872e-09,1.1965824,7.2565045,72.82929
4.523612e-09,1.2204716,7.905743,76.4584
2.6053428e-09,1.209491,7.290026,73.58709
1.5796314e-09,1.1674261,7.8037806,74.21502
2.5460347e-09,1.1932867,7.1756253,75.042564
2.1379878e-09,1.1400226,6.8443274,71.040855
2.0197113e-09,1.1621102,7.3067117,76.63923
3.2395462e-09,1.2054174,7.259577,73.09264
3.3036511e-09,1.2315128,7.6976786,70.78755
9.645663e-10,1.143386,7.256302,73.837715
1.9541486e-09,1.1346102,7.045611,72.58256
2.1707365e-09,1.2143267,7.082849,71.55457
1.511811e-09,1.2328179,6.5809546,76.155525
5.487008e-09,1.2313467,6.72475,70.73639
2.2554303e-09,1.1476593,7.0798707,75.57361
1.4922116e-09,1.1564436,8.053397,78.9556
1.0988973e-09,1.1285369,6.8716755,75.02499
1.0094245e-09,1.222264,7.1834927,76.769066
1.9182347e-09,1.2802514,7.519234,74.41082
1.9291642e-09,1.2180169,6.697608,73.6689
2.424857e-09,1.2110424,7.8013873,75.55699
1.6907815e-09,1.2218252,7.5341682,72.4651
2.1959554e-09,1.2538786,7.514495,74.74746
1.6965054e-09,1.2425196,7.389629,73.99837
3.1361767e-09,1.2393594,6.8510213,73.80894
2.486929e-09,1.2083244,7.0776095,74.235115
2.7932652e-09,1.226389,6.5067644,72.35716
2.020363e-09,1.2182261,7.1469455,76.13101
1.7955495e-09,1.2048986,7.1509113,74.678825
1.3091954e-09,1.2326727,7.9310064,75.53217
1.5603513e-09,1.1510758,7.1322494,74.98131
2.243248e-09,1.206479,7.6613903,73.59719
1.778305e-09,1.2151121,6.8955746,74.61862
1.4049226e-09,1.205629,8.009449,73.1417
1.4271017e-09,1.1960437,7.844753,74.860916
1.1326835e-09,1.1267934,7.1657147,72.72851
1.9108217e-09,1.1652912,7.656885,72.624565
1.890269e-09,1.2581904,7.9724636,78.47597
1.6697814e-09,1.2030228,7.525666,76.80035
1.3430053e-09,1.1646342,7.405088,73.87174
1.447153e-09,1.291314,7.5016475,75.32565
1.2074652e-09,1.2442495,6.84608,72.843025
2.0350586e-09,1.1449993,6.730425,75.005554
2.9271954e-09,1.2184409,7.017769,72.42835
1.5800985e-09,1.2031708,7.826885,74.664116
1.6493649e-09,1.1449839,6.5833654,72.6139
2.5063718e-09,1.22202,6.7973638,75.29426
2.8230398e-09,1.1153622,6.7888293,73.2686
2.8985006e-09,1.2677615,7.0341496,71.52513
1.6593864e-09,1.1915231,6.2073016,69.31977
2.2665183e-09,1.1288229,7.236719,71.02611
1.414028e-09,1.139685,7.4772625,74.41442
1.5991944e-09,1.1685051,7.8098483,75.57018
1.7731313e-09,1.1567414,6.8241606,73.95294
3.7222467e-09,1.1886451,7.296443,72.166725
1.5972149e-09,1.214406,8.136728,71.838615
1.488887e-09,1.203193,7.804959,75.422356
9.979925e-10,1.1963297,7.8031054,74.357864
1.5110476e-09,1.2069054,7.010018,79.10654
3.9256647e-09,1.1633408,7.3430243,73.10597
1.8394173e-09,1.1248102,7.227203,75.90416
1.3182859e-09,1.1362721,6.4987764,71.46756
2.8074134e-09,1.1404917,7.641148,73.99025
1.7762776e-09,1.1856669,6.9887767,76.01634
1.9781856e-09,1.2320545,7.6989822,72.249825
1.3020155e-09,1.2407566,7.411893,72.91349
2.4435278e-09,1.1387031,7.307522,74.2126
1.6608254e-09,1.1833452,7.1835623,76.24951
1.8016071e-09,1.1782486,7.8574386,76.724815
2.8976856e-09,1.1067239,6.676388,73.35773
1.5928185e-09,1.2767353,7.4741673,73.54492
1.2083367e-09,1.1971753,7.127741,76.379715
2.8196045e-09,1.264557,6.8625774,73.930595
1.2614254e-09,1.2002133,7.8537197,69.78616
2.510827e-09,1.2450092,7.8035097,71.09614
1.0484706e-09,1.1967791,7.5007663,73.72826
1.600915e-09,1.1259592,6.825591,77.52128
1.6522822e-09,1.1738888,6.921988,75.01974
3.1186496e-09,1.2549635,7.34789,75.25122
8.3536583e-10,1.2398149,7.188752,73.6625
1.2370197e-09,1.2431505,7.0998063,70.52344
1.1866177e-09,1.1757125,7.477828,77.63355
2.1292508e-09,1.1945469,7.336756,74.13752
4.541123e-09,1.1832705,7.635154,77.026184
1.3117059e-09,1.2561206,7.498024,74.44369
2.2790212e-09,1.2027476,7.993579,70.2525
1.2274194e-09,1.2633528,7.672249,72.502754
2.2866957e-09,1.2701079,7.9073286,74.30749
2.3898383e-09,1.1257845,6.999692,73.88601
2.3982143e-09,1.1167605,7.256988,73.69185
2.2601154e-09,1.1769044,7.972257,73.78135
1.7277385e-09,1.1928416,6.8866735,75.84535
1.5517782e-09,1.1909549,7.503733,74.302826
3.6822794e-09,1.1603099,7.260543,74.12444
1.6167284e-09,1.1233544,6.2790833,75.583145
1.6308929e-09,1.1407409,7.673658,76.323425
1.2931545e-09,1.2653102,7.083988,73.409874
2.3688007e-09,1.2636603,7.4723625,72.007805
1.7111556e-09,1.353624,7.007565,75.09379
2.0852013e-09,1.2213777,7.0518456,71.51586
2.0445265e-09,1.2094611,7.755251,76.42127
5.023812e-09,1.2599105,7.625102,73.848595
2.2535065e-09,1.2459395,6.5288815,75.28704
1.4108141e-09,1.1755788,7.996365,76.93186
2.9323766e-09,1.1344773,7.6431828,72.995186
2.9162985e-09,1.2466244,7.327425,76.11356
3.130971e-09,1.125905,6.591835,75.587166
1.8154775e-09,1.1518843,7.5605564,70.54588
1.9183897e-09,1.2769891,7.650667,75.008896
1.6613061e-09,1.1340187,6.9148846,76.432465
2.4530182e-09,1.1904043,7.3253784,75.39178
2.418744e-09,1.2032855,6.536409,71.32201
3.142194e-09,1.2112439,8.456601,75.49963
2.4309676e-09,1.1963873,6.0886807,73.21612
1.1558998e-09,1.1286553,6.5503597,75.569305
2.4115532e-09,1.1983892,7.339745,76.967545
1.4699636e-09,1.0974247,7.1080713,73.694595
1.7345448e-09,1.1604066,7.3022623,72.73495
3.0639091e-09,1.2943361,8.2515335,77.48828
2.3189033e-09,1.1738613,7.1845317,73.142395
3.0927911e-09,1.070609,7.011329,76.382904
2.2386342e-09,1.1530468,8.097351,75.15066
4.665572e-09,1.2884897,7.8399653,72.81378
1.5090632e-09,1.1677774,6.9171352,75.70796
2.1034559e-09,1.1595674,6.638971,75.357735
1.4192554e-09,1.2671543,7.35721,77.14149
1.8886699e-09,1.154095,7.163085,73.13263
2.2180162e-09,1.2348199,7.4544826,76.1023
4.9685096e-09,1.2662934,7.3487554,75.83221
2.2776798e-09,1.1811469,7.1535754,73.00094
2.1108517e-09,1.1089585,7.9801064,74.11557
1.2015219e-09,1.226683,7.2189775,75.388016
3.538088e-09,1.282635,7.895549,71.98801
1.2126979e-09,1.2883615,7.2795863,70.453476
3.0682141e-09,1.1879948,7.34149,73.3376
1.8106083e-09,1.2495716,6.96728,76.16351
2.9140328e-09,1.1511325,6.7567024,74.449615
1.8985018e-09,1.1984267,6.8037996,72.344185
1.5063564e-09,1.2408484,7.702266,74.89855
2.3796607e-09,1.1907029,8.370846,69.422165
1.7005903e-09,1.214426,7.058411,76.303345
1.9353408e-09,1.2053362,6.964956,74.42031
1.3407998e-09,1.1412259,7.2005167,75.69266
1.2208823e-09,1.0624672,7.469511,76.70777
1.8941155e-09,1.2467903,6.5730624,72.84889
1.3668667e-09,1.1952621,7.1198397,70.202965
2.6601583e-09,1.2855031,7.039579,72.49803
4.0691464e-09,1.2585442,6.737636,72.41408
1.891431e-09,1.2392685,6.8162217,73.17494
3.6876002e-09,1.2447551,7.54354,72.473045
1.9276407e-09,1.1950089,7.1807837,72.3478
3.364716e-09,1.0827655,6.828499,77.42651
2.285528e-09,1.1829163,7.212274,76.5824
2.1794198e-09,1.2132173,7.8360834,70.205826
2.876757e-09,1.1631293,7.9448833,72.48694
2.6282887e-09,1.1873388,7.6437354,73.77434
1.9069857e-09,1.1120434,7.5023932,74.9198
2.3766493e-09,1.2555159,7.4449043,72.89811
9.479983e-10,1.1570535,6.896681,76.654785
3.3497451e-09,1.1718166,7.2059402,75.327255
1.9044633e-09,1.126246,6.931611,75.70946
9.215335e-10,1.1363614,6.6116066,75.38151
1.3426746e-09,1.1197387,6.832147,72.59773
1.8087125e-09,1.1261383,6.8228292,74.63334
1.5187589e-09,1.2463825,7.0569086,73.065994
9.599423e-10,1.1183673,6.873446,73.09505
3.050812e-09,1.2368996,6.0659056,74.083755
1.6708598e-09,1.1652108,7.669226,75.343605
2.6229823e-09,1.1573954,6.6854005,71.54263
1.44258e-09,1.1614977,7.944494,75.32144
2.9362892e-09,1.2296997,7.6908884,75.4691
6.447714e-09,1.078667,7.2600193,76.07077
2.8273293e-09,1.141373,6.7202845,73.97033
1.9755468e-09,1.1537231,6.3442416,73.472824
3.4892893e-09,1.2037563,7.475583,73.06147
2.0028528e-09,1.2085797,7.557839,74.730606
1.5447313e-09,1.2203509,7.1105986,74.13067
2.9420018e-09,1.2266533,7.2189455,76.10928
3.9573296e-09,1.215851,7.6859303,72.24894
1.2548644e-09,1.1797975,7.4776816,73.47099
3.3510505e-09,1.1378785,7.3780975,71.130875
2.0758093e-09,1.196006,7.0801935,76.464386
1.2212346e-09,1.287026,7.692335,73.93009
3.2653127e-09,1.3118081,7.238916,70.49629
2.6620226e-09,1.1547916,7.188685,75.25554
1.8365618e-09,1.199486,7.369512,72.013374
2.8610725e-09,1.250449,7.207769,74.31986
2.3064533e-09,1.2482132,6.2426434,70.51612
1.2533156e-09,1.1792154,7.5415487,75.918945
3.2038507e-09,1.1437253,7.3582544,73.48837
2.2635955e-09,1.1565831,7.0741343,71.65974
1.8319245e-09,1.1591771,6.4429193,71.66561
1.5954658e-09,1.212826,7.594089,76.95429
1.3413097e-09,1.2221625,7.0502677,76.44539
9.531623e-10,1.2258918,6.810573,76.885735
1.3227307e-09,1.2702245,7.2304206,77.81747
2.4964044e-09,1.216823,6.9388514,71.30723
1.872549e-09,1.1224184,7.125371,77.71857
1.9450894e-09,1.2061104,7.557404,72.91036
1.4296295e-09,1.093798,7.3432527,75.1621
2.355713e-09,1.1143857,7.6130357,76.41145
2.0693653e-09,1.2433556,6.9222865,75.873245
1.7644479e-09,1.2691605,7.867812,71.26583
1.6995629e-09,1.2761369,7.2203646,74.160416
1.7876786e-09,1.197038,6.6466856,75.34195
2.742638e-09,1.1670947,7.06411,75.04573
1.4355894e-09,1.1991353,7.63014,71.834526
2.4091742e-09,1.1646569,7.133456,71.743095
2.0073618e-09,1.162278,7.545017,72.84655
5.9345755e-09,1.1161126,8.004333,77.24304
2.1256383e-09,1.1641423,7.1739216,78.15638
1.7115908e-09,1.1020836,7.5642424,72.264626
2.9178209e-09,1.215041,6.967096,74.12131
3.1466663e-09,1.1599212,6.905145,73.02235
1.9163042e-09,1.2264206,6.748696,75.45383
4.809416e-09,1.1185812,6.826017,73.16769
3.3884167e-09,1.1248664,7.303918,73.85306
1.6695674e-09,1.2382212,6.023093,75.033104
2.1779734e-09,1.1092592,7.4868603,75.504234
2.782989e-09,1.113954,8.107441,77.73719
3.6210768e-09,1.1733764,7.2733307,72.88374
3.063246e-09,1.2018079,7.452344,72.94524
1.4057286e-09,1.2091798,7.533317,72.95472
2.4300657e-09,1.1793106,7.0511875,73.70727
3.149529e-09,1.1949365,6.570492,73.14068
2.9604692e-09,1.2250301,6.371029,75.20909
2.4243332e-09,1.2799714,7.0817633,73.53328
2.8386578e-09,1.1588584,8.109826,80.06991
1.9258448e-09,1.1714851,7.291594,72.7063
1.5797823e-09,1.2491043,7.177095,69.57011
2.1773126e-09,1.2503145,7.8095326,74.15707
1.9318953e-09,1.2217032,6.5984116,76.89938
1.945501e-09,1.1893071,7.240376,76.88392
7.5974366e-10,1.2018381,6.2060423,70.7258
2.2322857e-09,1.2927716,7.4846606,77.09548
1.1510954e-09,1.1960839,6.326864,71.73341
1.6415125e-09,1.2797393,7.1708035,73.428375
1.0772493e-09,1.189026,8.063382,76.11972
2.1370792e-09,1.2395982,7.3481097,72.232
2.4599385e-09,1.2673551,7.386747,74.73608
1.987303e-09,1.2279414,7.7515817,75.30944
3.314501e-09,1.2226889,8.309721,76.065575
2.6970126e-09,1.1539671,8.218197,76.16664
1.4658988e-09,1.190808,7.2183537,76.51343
1.3998702e-09,1.214059,7.84422,72.52118
8.384623e-10,1.2337976,7.4277854,76.79955
1.6265645e-09,1.2568617,7.123299,75.35517
1.5188464e-09,1.1487522,7.108637,75.964935
1.5293053e-09,1.1570246,7.381734,76.17281
2.7717957e-09,1.2463133,7.782096,73.89546
9.340605e-10,1.336873,7.084896,72.14835
1.5776633e-09,1.159522,7.332011,70.913864
2.7946492e-09,1.2070724,7.167729,73.82338
1.8740476e-09,1.1361603,7.5399914,73.68505
2.1470346e-09,1.2166191,7.2419353,76.78579
3.5703138e-09,1.163699,7.658364,79.030716
6.389779e-10,1.1790162,7.2203207,74.39019
2.4290274e-09,1.2562355,7.5708637,80.02092
1.1955619e-09,1.2239822,7.77965,75.975655
2.8165927e-09,1.1837695,7.188341,75.14485
2.7889346e-09,1.1358428,7.1054425,73.4832
1.4533093e-09,1.2129728,7.5699205,76.17899
1.2376195e-09,1.1005766,7.2365937,70.13718
3.3220204e-09,1.2665963,7.1229577,71.10879
1.9401964e-09,1.2093735,6.679433,71.210884
1.8423382e-09,1.2537158,7.876287,75.01748
1.8927437e-09,1.0281465,7.258783,75.31641
2.1524538e-09,1.1947892,6.926425,70.16231
1.4820598e-09,1.233133,6.7756357,72.52304
2.3180218e-09,1.1683723,7.091015,79.42582
1.7976917e-09,1.1208234,7.4983244,73.2889
2.127555e-09,1.1865274,6.9727545,70.70053
1.0201008e-09,1.1831872,7.7204666,76.91159
3.813138e-09,1.1395837,7.253634,77.09947
1.7691436e-09,1.2017282,7.559472,72.111984
1.4270173e-09,1.1386542,7.07572,70.55033
3.1029426e-09,1.307419,7.1547956,74.75981
1.1836573e-09,1.2471617,6.9086175,70.65594
8.3466467e-10,1.2877678,7.555768,72.3298
2.4741347e-09,1.2157485,6.3072667,73.19505
2.3529627e-09,1.169536,8.244319,72.02919
2.4360582e-09,1.1775756,6.9159374,76.15895
